Data Log: Total time elapsed, (position), (rotation), Time elapsed since last waypoint, time to current waypoint  

50.37362,(0.4, 1.5, 0.5),(0.0, -0.4, 0.0, 0.9),11.34941,n/a
50.63276,(0.4, 1.5, 0.6),(0.1, -0.4, 0.0, 0.9),11.60854,n/a
50.88676,(0.3, 1.5, 0.7),(0.0, -0.4, 0.0, 0.9),11.86254,n/a
51.14365,(0.2, 1.5, 0.7),(0.0, -0.4, 0.0, 0.9),12.11943,n/a
51.40236,(0.2, 1.5, 0.7),(0.0, -0.4, 0.0, 0.9),12.37815,n/a
51.65835,(0.1, 1.5, 0.8),(0.1, -0.4, 0.0, 0.9),12.63414,n/a
51.91502,(0.1, 1.6, 0.9),(0.0, -0.4, 0.0, 0.9),12.89082,n/a
52.17192,(0.0, 1.6, 0.9),(0.0, -0.5, 0.0, 0.9),0.2233668,12.92436

[SUMMARY] Total Time: 52.17192s.  Time to each wapoint: [8.429252,16.19998,14.39505,12.92436]

====================================================================

0.2569837,(0.0, 1.5, 0.1),(0.3, 0.9, -0.2, -0.4),0.2569837,n/a
0.5135636,(-0.1, 1.4, 0.1),(0.4, 0.8, -0.3, -0.3),0.5135636,n/a
0.7713807,(-0.1, 1.4, 0.0),(0.5, 0.8, -0.3, -0.2),0.7713807,n/a
1.03178,(-0.1, 1.4, 0.0),(0.5, 0.8, -0.4, -0.1),1.03178,n/a
1.287064,(-0.1, 1.4, 0.0),(0.5, 0.8, -0.5, -0.1),1.287064,n/a
1.54309,(-0.1, 1.3, 0.0),(0.5, 0.7, -0.4, -0.2),1.54309,n/a
1.801322,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),1.801322,n/a
2.055069,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),2.055069,n/a
2.306162,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),2.306162,n/a
2.557578,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),2.557578,n/a
2.815171,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),2.815171,n/a
3.076464,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),3.076464,n/a
3.329536,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),3.329536,n/a
3.587955,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),3.587955,n/a
3.844697,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),3.844697,n/a
4.101646,(-0.1, 1.4, -0.1),(0.5, 0.8, -0.4, -0.2),4.101646,n/a
0.256209,(0.3, 1.5, -1.2),(0.1, 1.0, 0.0, 0.0),0.256209,n/a
0.5090325,(0.3, 1.5, -1.1),(0.1, 1.0, -0.2, 0.0),0.5090325,n/a
0.7670976,(0.0, 1.6, -0.8),(0.0, 1.0, -0.2, -0.1),0.7670976,n/a
1.026935,(0.1, 1.7, -0.6),(0.0, 1.0, -0.1, -0.1),1.026935,n/a
1.281751,(0.1, 1.7, -0.4),(0.0, 1.0, -0.1, 0.2),1.281751,n/a
1.536927,(0.1, 1.7, -0.3),(0.0, 0.8, -0.1, 0.5),1.536927,n/a
1.793691,(0.2, 1.7, -0.2),(0.0, 0.6, -0.1, 0.8),1.793691,n/a
2.054344,(0.2, 1.7, 0.0),(0.1, 0.3, -0.1, 1.0),2.054344,n/a
2.311614,(0.2, 1.7, 0.0),(0.1, 0.1, 0.0, 1.0),2.311614,n/a
2.564336,(0.2, 1.7, 0.0),(0.1, 0.0, 0.0, 1.0),2.564336,n/a
2.820979,(0.3, 1.7, 0.0),(0.1, 0.0, 0.0, 1.0),2.820979,n/a
3.077975,(0.3, 1.7, 0.0),(0.0, 0.0, 0.0, 1.0),3.077975,n/a
3.335117,(0.4, 1.7, 0.1),(0.0, 0.0, 0.0, 1.0),3.335117,n/a
3.591866,(0.4, 1.7, 0.2),(0.0, 0.1, 0.0, 1.0),3.591866,n/a
3.852635,(0.5, 1.7, 0.3),(0.0, 0.1, 0.0, 1.0),3.852635,n/a
4.105412,(0.5, 1.7, 0.5),(0.1, 0.2, 0.0, 1.0),4.105412,n/a
4.362846,(0.6, 1.7, 0.8),(0.1, 0.3, 0.0, 1.0),0.1114399,4.251406
4.620153,(0.6, 1.7, 0.9),(0.2, 0.3, 0.0, 0.9),0.3687467,n/a
4.876488,(0.6, 1.7, 0.8),(0.1, 0.6, 0.0, 0.8),0.6250826,n/a
